시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,lat,lon,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경기도,수원시,시도,세권로36번길,세권로36번길,3,경기도 수원시 권선구 세권로36번길 11,경기도 수원시 권선구 세류동 444-11,37.25898225,127.0082871,99,2,N,372,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,세권로36번길,세권로36번길,3,경기도 수원시 권선구 덕영대로1049번길 32,경기도 수원시 권선구 세류동 449,37.2576202,127.0080591,99,2,N,373,1,4,3,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로1049번길,덕영대로1049번길,3,경기도 수원시 권선구 덕영대로1049번길 18-1,경기도 수원시 권선구 세류동 449-3,37.25711534,127.0080398,99,1,N,374,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매영로,매영로,3,,경기도 수원시 영통구 원천동 산 107-11,37.26079426,127.0640602,99,2,Y,375,1,3,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:00,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,세권로196번길,세권로196번길,3,,경기도 수원시 권선구 권선동 1330-3,37.25446466,127.0253922,99,2,N,376,1,3,99,황색,1+1+1,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교로42번길,광교로42번길,3,경기도 수원시 영통구 광교로42번길 22,경기도 수원시 영통구 이의동 1362,37.28584931,127.0410987,99,2,N,377,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,20:00,7:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,장다리로,장다리로,3,경기도 수원시 권선구 경수대로395번길 20,경기도 수원시 권선구 권선동 944-8,37.26208121,127.0232662,99,2,N,378,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매송고색로794,매송고색로794,3,,경기도 수원시 권선구 고색동 864-119,37.25534918,126.9906743,99,2,N,379,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,,경기도 수원시 권선구 고색동 14-13,37.25981822,126.9899746,99,2,Y,380,1,3,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,웰빙타운로56번길,웰빙타운로56번길,3,,경기도 수원시 영통구 이의동 1384-1,37.30864719,127.0446408,99,2,N,381,1,3,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,웰빙타운로36번길,웰빙타운로36번길,3,,경기도 수원시 영통구 이의동 1373-8,37.30701468,127.0490842,99,2,N,382,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교호수공원로,광교호수공원로,3,,경기도 수원시 영통구 원천동 625-4,37.28232225,127.0591612,99,2,Y,383,1,4,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교호수공원로,광교호수공원로,3,,경기도 수원시 영통구 원천동 625,37.27509545,127.0603285,99,2,N,384,1,3,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,,경기도 수원시 권선구 평동 175-48,37.26365728,127.0002327,99,2,N,385,1,3,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,세화로,세화로,3,,경기도 수원시 권선구 서둔동 296-86,37.26565753,126.9988347,99,1,N,386,1,3,4,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수인로9번길,수인로9번길,3,경기도 수원시 권선구 수인로9번길 52,경기도 수원시 권선구 서둔동 294-3,37.26867924,126.9970807,99,2,N,387,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수인로9번길,수인로9번길,3,,경기도 수원시 권선구 서둔동 291-10,37.26909939,126.9972562,99,1,N,388,1,3,99,황색,1+1+1,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,인계로,인계로,3,,경기도 수원시 권선구 서둔동 291-10,37.26909939,126.9972562,99,2,Y,389,1,4,4,녹색화살표/적색+황색+녹색+황색+적색,20+3+60+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동탄지성로,동탄지성로,3,,경기도 수원시 영통구 망포동 71-12,37.24157406,127.0463957,99,2,Y,390,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동탄지성로,동탄지성로,3,,경기도 수원시 영통구 망포동 46-18,37.24126719,127.0477818,99,2,N,391,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,태장로35번길,태장로35번길,3,,경기도 수원시 영통구 망포동 47-11,37.24118543,127.049506,99,2,N,392,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,태장로35번길,태장로35번길,3,,경기도 수원시 영통구 망포동 44-40,37.24246494,127.0493941,99,2,N,393,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로1484번길,덕영대로1484번길,3,,경기도 수원시 영통구 망포동 40-107,37.24326609,127.0513106,99,2,N,394,1,4,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 영통구 망포동 42-6,37.24421239,127.0507815,99,2,N,395,1,4,99,황색,1+1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 영통구 망포동 41-10,37.24493327,127.0506354,99,2,N,396,1,3,99,황색,1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,영통로200번길,영통로200번길,3,,경기도 수원시 영통구 망포동 436-10,37.24365669,127.0639675,99,2,N,397,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,반달로,반달로,3,,경기도 수원시 영통구 영통동 1079,37.25093953,127.0755041,99,2,N,398,1,3,3,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서호동로,서호동로,3,,경기도 수원시 권선구 서둔동 9-23,37.27065802,126.9946404,99,1,N,399,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,영통로90번길,영통로90번길,3,,경기도 수원시 영통구 망포동 482-11,37.23757606,127.061303,99,2,Y,400,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 장안구 율전동 185-2,37.30117939,126.9662253,99,2,Y,401,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 장안구 천천동 535,37.2970921,126.9794455,99,2,Y,402,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 장안구 천천동 535,37.2970921,126.9794455,99,2,Y,403,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 장안구 정자동 935,37.29173226,126.987037,99,2,Y,404,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 팔달구 화서동 695-1,37.28723629,126.9881769,99,2,Y,405,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,경기도 수원시 팔달구 덕영대로 701-2,경기도 수원시 팔달구 화서동 659,37.28427164,126.9903663,99,2,Y,406,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,경기도 수원시 팔달구 덕영대로 701-2,경기도 수원시 팔달구 화서동 659,37.28427164,126.9903663,99,2,Y,407,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 팔달구 화서동 127-3,37.27567676,126.9949217,99,2,Y,408,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,경기도 수원시 팔달구 덕영대로 838,경기도 수원시 팔달구 고등동 271,37.27279576,126.9964104,99,2,Y,409,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,만석로,만석로,3,,경기도 수원시 장안구 송죽동 259-1,37.303789,127.0005584,99,2,Y,410,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 장안구 정조로1088번길 6-6,경기도 수원시 장안구 송죽동 457,37.3022284,127.0033455,99,1,Y,411,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 장안구 송원로41번길 34,경기도 수원시 장안구 송죽동 502,37.30076126,127.0060067,99,2,N,412,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,,경기도 수원시 팔달구 북수동 415,37.2869032,127.0150271,99,1,Y,413,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서수원로99번길,서수원로99번길,3,,경기도 수원시 권선구 오목천동 848-3,37.23401881,126.9738419,99,2,N,414,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,팔달문로,팔달문로,3,경기도 수원시 팔달구 세지로 323-1,경기도 수원시 팔달구 지동 280-2,37.28000241,127.0236383,99,2,N,415,1,3,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,중부대로143번길,중부대로143번길,3,경기도 수원시 팔달구 중부대로143번길 39,경기도 수원시 팔달구 우만동 559-7,37.2799822,127.0321325,99,2,N,416,1,3,3,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,중부대로143번길,중부대로143번길,3,경기도 수원시 팔달구 중부대로143번길 81,경기도 수원시 팔달구 우만동 552-21,37.28184219,127.0329219,99,2,N,417,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,중부대로143번길,중부대로143번길,3,,경기도 수원시 팔달구 우만동 190-1,37.28245772,127.0338351,99,2,N,418,1,3,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,만석로20번길,만석로20번길,3,경기도 수원시 장안구 만석로20번길 28,경기도 수원시 장안구 정자동 919,37.29354012,126.9846287,99,2,N,419,1,3,3,녹색+황색+적색,37+3+60,2,2,1,Y,22:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,창룡대로210번길,창룡대로210번길,3,,경기도 수원시 팔달구 우만동 453-9,37.29081929,127.0336355,99,2,Y,420,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,창룡대로210번길,창룡대로210번길,3,,경기도 수원시 팔달구 우만동 256-1,37.28951253,127.0346725,99,1,Y,421,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,고화로,고화로,3,,경기도 수원시 팔달구 고등동 3-2,37.27856926,127.0067833,99,2,N,422,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,화양로,화양로,3,경기도 수원시 팔달구 화양로 56,경기도 수원시 팔달구 화서동 273-5,37.28292706,126.9963316,99,2,Y,423,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로735번길,덕영대로735번길,3,,경기도 수원시 팔달구 화서동 244-15,37.28237137,126.9945038,99,2,N,424,1,3,3,녹색+황색+적색,37+3+60,2,2,1,Y,20:00,7:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로735번길,덕영대로735번길,3,,경기도 수원시 팔달구 화서동 452-4,37.28270481,126.9954171,99,1,N,425,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,18:00,7:30,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로697번길,덕영대로697번길,3,,경기도 수원시 팔달구 화서동 665,37.28626369,126.9931501,99,2,N,426,1,3,4,녹색+황색+적색,37+3+60,2,2,1,Y,20:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,일월로,일월로,3,,경기도 수원시 팔달구 화서동 732,37.28612655,126.9790881,99,2,Y,427,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,일월로,일월로,3,,경기도 수원시 팔달구 화서동 732,37.28612655,126.9790881,99,2,Y,428,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,일월로22번길,일월로22번길,3,,경기도 수원시 팔달구 화서동 731,37.286929,126.9819183,99,2,Y,429,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,일월로22번길,일월로22번길,3,,경기도 수원시 팔달구 화서동 702,37.28587525,126.9846701,99,2,Y,430,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,21:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정자천로32번길,정자천로32번길,3,,경기도 수원시 팔달구 화서동 731,37.286929,126.9819183,99,1,Y,431,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,21:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,화산로,화산로,3,,경기도 수원시 팔달구 화서동 734-2,37.28942531,126.984782,99,2,Y,432,1,4,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,화산로,화산로,3,,경기도 수원시 팔달구 화서동 741-6,37.28623583,126.9857864,99,2,Y,433,1,3,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,21:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교산로,광교산로,3,,경기도 수원시 장안구 영화동 380-140,37.2964886,127.025337,99,2,Y,434,1,3,3,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교산로,광교산로,3,,경기도 수원시 장안구 영화동 1-4,37.29778587,127.0264201,99,2,Y,435,1,3,3,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교산로,광교산로,3,,경기도 수원시 장안구 연무동 1-6,37.29984857,127.0294773,99,2,N,436,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
