,교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,홈페이지,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,lat,lon
1888,경기도교육청,용인교육지원청,신일초등학교병설유치원,공립(병설),유외순,유외순,20060301,20060301,경기도 용인시 수지구 신봉2로48번길 28,031-896-4818, ,0,1,1,0,0,0,9,14,0,0,37.3292888132575,127.077693472526
1889,경기도교육청,용인교육지원청,지곡초등학교병설유치원,공립(병설),홍영선,홍영선,20050305,20050305,경기도 용인시 기흥구 사은로 274-45,031-286-9059,http://www.yijigok.es.kr,1,1,1,0,0,4,11,15,0,0,37.2521849032738,127.138208781244
1890,경기도교육청,용인교육지원청,유정유치원,사립(사인),김지은,정영은,20061101,20070301,경기도 용인시 기흥구 용구대로2518번길 30,031-889-7726, ,6,5,5,0,0,110,120,100,0,0,37.3090895085796,127.111631016823
1891,경기도교육청,용인교육지원청,예은유치원,사립(사인),송순섭,김은숙,19960911,19960911,경기도 용인시 처인구 포곡로61번길 12,031-339-4670, ,2,2,2,0,0,21,29,36,0,0,37.2682335592563,127.212830994171
1892,경기도교육청,용인교육지원청,행복한유치원,사립(사인),엄기운,박인숙,20071123,20080301,경기도 용인시 기흥구 석성로521번길 15,031-287-0250, ,4,5,4,0,0,71,104,86,0,0,37.289317711964,127.156222759456
1893,경기도교육청,용인교육지원청,남곡초등학교병설유치원,공립(병설),김연화,김연화,20180917,20180917,경기도 용인시 처인구 한숲로 110,031-5183-8180,http://www.namgok.es.kr/,1,1,1,0,0,16,18,21,0,0,37.1578366490804,127.174832794531
1894,경기도교육청,용인교육지원청,양지초등학교병설유치원,공립(병설),권점호,권점호,19810302,19810302,경기도 용인시 처인구 교동로 30,031-338-9475,http://www.yangji.es.kr/,0,0,1,1,0,0,0,11,6,0,37.2370831157627,127.284444815718
1895,경기도교육청,용인교육지원청,강남대학교사범대학부설유치원,사립(법인),정대인,박희숙,20100412,20100503,경기도 용인시 기흥구 강남로 40,031-275-0061,http://www.knukids.com,3,2,2,0,0,44,49,51,0,0,37.2741253924992,127.132099903261
1896,경기도교육청,용인교육지원청,처인성유치원,공립(단설),김학춘,김학춘,20200224,20200301,경기도 용인시 처인구 한숲로 93,031-321-4525,http://www.cheoinseong.kg.kr,3,3,3,0,1,42,63,68,0,4,37.1567368440441,127.172540462716
1897,경기도교육청,용인교육지원청,보정자연유치원,사립(사인),신천호,이정화,20080401,20080401,경기도 용인시 기흥구 이현로30번길 17-5,031-261-0132, ,7,5,4,0,0,119,114,75,0,0,37.3099836644046,127.098470440673
1898,경기도교육청,용인교육지원청,서천초등학교병설유치원,공립(병설),이남철,이남철,20030301,20030301,경기도 용인시 기흥구 서그내로62번길 6,031-273-0945, ,0,1,1,0,0,0,21,26,0,0,37.2430912167835,127.072159580771
1899,경기도교육청,용인교육지원청,보정초등학교병설유치원,공립(병설),원종태,원종태,20091209,20091209,경기도 용인시 기흥구 신촌로73번길 28,031-272-2545, ,0,0,1,0,0,0,0,14,0,0,37.3091041758081,127.110788963929
1900,경기도교육청,용인교육지원청,프렌즈유치원,사립(사인),문금행,문옥춘,20100225,20100302,경기도 용인시 기흥구 흥덕중앙로105번길 32-7,031-212-0222,https://blog.naver.com/frkids123,3,3,3,0,0,43,60,56,0,0,37.2789228090128,127.080382821782
1901,경기도교육청,용인교육지원청,새빛초등학교병설유치원,공립(병설),최은미,최은미,20120309,20120309,경기도 용인시 수지구 광교마을로 63,031-8007-0892, ,1,1,1,0,0,14,22,26,0,0,37.2989935270167,127.072421044353
1902,경기도교육청,용인교육지원청,갈곡초등학교병설유치원,공립(병설),송이화,송이화,20050301,20050301,경기도 용인시 기흥구 강남동로 61,031-285-9665, ,0,0,1,0,0,0,0,18,0,0,37.2712833017402,127.13325205553
1903,경기도교육청,용인교육지원청,성지초등학교병설유치원,공립(병설),임기숙,임기숙,20050301,20050301,경기도 용인시 기흥구 강남서로 38,031-287-5076,http://www.ysungji.es.kr,0,0,0,1,0,0,0,0,6,0,37.2749679288113,127.128604934412
1904,경기도교육청,용인교육지원청,용인아람유치원,공립(단설),김진희,김진희,20200301,20200301,경기도 용인시 기흥구 구성로 405,031-8067-6388,http://www.y-aram.kg.kr,2,3,3,0,1,28,63,65,0,4,37.2926919922488,127.153060887116
1905,경기도교육청,용인교육지원청,소현초등학교병설유치원,공립(병설),강관석,강관석,20040130,20040130,경기도 용인시 수지구 만현로133번길 78,031-261-8143, ,1,2,3,0,0,16,40,66,0,0,37.3019251672012,127.092433665305
1906,경기도교육청,용인교육지원청,고기초등학교병설유치원,공립(병설),이호관,이호관,19870301,19870301,경기도 용인시 수지구 고기로 385,031-266-5395, ,0,0,1,0,0,0,0,15,0,0,37.3588817272908,127.06607195983
1907,경기도교육청,용인교육지원청,중앙유치원,사립(사인),양철현,양철현,20081120,20081120,경기도 용인시 처인구 충렬로10번길 12,031-332-1355, ,2,2,2,0,0,31,49,56,0,0,37.3413508416313,127.172576982461
1908,경기도교육청,용인교육지원청,용인청담유치원,사립(사인),임민택,임민택,20070222,20070301,경기도 용인시 기흥구 한보라2로 157,031-693-8899,http://www.용인청담유치원.kr,2,3,3,0,0,19,45,54,0,0,37.2439481609503,127.109361108511
1909,경기도교육청,용인교육지원청,상하초등학교병설유치원,공립(병설),박영배,박영배,20030301,20030301,경기도 용인시 기흥구 중부대로788번길 27,031-281-3123, ,0,0,1,0,0,0,0,13,0,0,37.2570280582258,127.140539769987
1910,경기도교육청,용인교육지원청,한터초등학교병설유치원,공립(병설),주영민,주영민,19850906,19850906,경기도 용인시 처인구 한터로571번길 4,031-332-0887, ,0,0,0,1,0,0,0,0,4,0,37.2619911809418,127.268253923616
1911,경기도교육청,용인교육지원청,이레유치원,사립(사인),이주임,백복희,19950510,19950510,경기도 용인시 수지구 문정로 53,031-261-6424, ,1,1,1,0,0,22,23,26,0,0,37.3249610721667,127.093501910823
1912,경기도교육청,용인교육지원청,석현초등학교병설유치원,공립(병설),신보림,신보림,20090901,20090901,경기도 용인시 기흥구 흥덕3로 42,031-217-5137, ,0,1,1,0,0,0,10,22,0,0,37.2727875891664,127.08304810792
1913,경기도교육청,용인교육지원청,동백유치원,공립(단설),김정화,김정화,20130605,20140301,경기도 용인시 기흥구 동백5로 111,031-284-6797,http://www.dong100.kg.kr/,2,2,3,0,1,30,41,72,0,2,37.2757788899461,127.161591710257
1914,경기도교육청,용인교육지원청,해오름유치원,사립(사인),송호숙,송호숙,20110301,20110301,경기도 용인시 처인구 낙은로97번길 19,031-338-2341,http://cafe.naver.com/heorm1004,3,3,3,0,0,44,64,62,0,0,37.2419930436851,127.192295994912
1915,경기도교육청,용인교육지원청,구갈초등학교병설유치원,공립(병설),한주희,한주희,20130301,20130301,경기도 용인시 기흥구 구갈로 36,031-281-3091,http://gugal.es.kr,0,0,0,1,0,0,0,0,11,0,37.2779426233543,127.111929137152
1916,경기도교육청,용인교육지원청,숲속다예린유치원,사립(사인),임영희,임영선,20010316,20010301,경기도 용인시 수지구 신봉1로323번길 14,031-266-1188, ,5,5,5,0,0,100,130,132,0,0,37.3324010151113,127.052987437219
1917,경기도교육청,용인교육지원청,신월초등학교병설유치원,공립(병설),박운규,박운규,20020305,20020305,경기도 용인시 수지구 풍덕천로 86,031-265-7218,http://www.sin-wol.es.kr,1,1,1,0,0,12,15,19,0,0,37.3205260845991,127.092717619118
1918,경기도교육청,용인교육지원청,서농초등학교병설유치원,공립(병설),류경희,류경희,20110901,20110901,경기도 용인시 기흥구 서천동로21번길 5,031-206-9211, ,1,1,1,0,0,16,22,26,0,0,37.2391393204793,127.076329046868
1919,경기도교육청,용인교육지원청,용인초등학교병설유치원,공립(병설),손재성,손재성,19850301,19850301,경기도 용인시 처인구 금학로367번길 14,031-8020-1350,http://www.yongin.es.kr,0,0,1,1,0,0,0,15,9,0,37.2385686654942,127.205262070148
1920,경기도교육청,용인교육지원청,송전초등학교병설유치원,공립(병설),진병극,진병극,19810301,19810301,경기도 용인시 처인구 경기동로687번길 14,031-335-8547,http://www.songjeon.es.kr,0,0,0,1,0,0,0,0,22,0,37.1408151028789,127.198633595233
1921,경기도교육청,용인교육지원청,쏠티유치원,사립(사인),이인용,서자원,20090218,20090218,경기도 용인시 처인구 성산로341번길 93,031-323-3134, ,0,1,1,0,0,0,23,14,0,0,37.2718387687215,127.185766349202
1922,경기도교육청,용인교육지원청,경희유치원,사립(사인),이은주,임미숙,20191024,20200302,경기도 용인시 기흥구 서천동로21번길 6-2,031-202-1570, ,6,3,2,0,0,103,65,42,0,0,37.2382394026392,127.076814203251
1923,경기도교육청,용인교육지원청,솔개초등학교병설유치원,공립(병설),임화섭,임화섭,20030307,20030307,경기도 용인시 수지구 상현로 79,031-266-9722, ,0,0,1,0,1,0,0,19,0,3,37.3057988473546,127.081729466906
1924,경기도교육청,용인교육지원청,현암초등학교병설유치원,공립(병설),김대웅,김대웅,20050301,20050301,경기도 용인시 수지구 대지로 146,031-896-4607,http://www.hyeon-am.es.kr,1,1,1,0,0,9,15,13,0,0,37.3288129851401,127.124762748943
1925,경기도교육청,용인교육지원청,용인신릉초등학교병설유치원,공립(병설),고신순,고신순,20050301,20050301,경기도 용인시 기흥구 새천년로 53,7076009915, ,0,1,1,0,0,0,11,18,0,0,37.2902614223571,127.114773859973
1926,경기도교육청,용인교육지원청,토월초등학교병설유치원,공립(병설),정은경,정은경,20120307,20120307,경기도 용인시 수지구 수지로296번길 3,031-264-4582, ,2,1,1,0,1,16,20,23,0,3,37.3252274140394,127.091547284997
1927,경기도교육청,용인교육지원청,해나무유치원,사립(사인),김영숙,허수진,20050314,20050314,경기도 용인시 수지구 포은대로 235,031-896-1791, ,3,4,5,0,0,60,104,119,0,0,37.3097429729097,127.082474181445
1928,경기도교육청,용인교육지원청,교동초등학교병설유치원,공립(병설),홍재한,홍재한,20030307,20030307,경기도 용인시 기흥구 마북로 124-10,031-287-6148,http://www.kyunggi-kyodong.es.k,0,0,1,0,0,0,0,15,0,0,37.2999792141294,127.122486500552
1929,경기도교육청,용인교육지원청,석성초등학교병설유치원,공립(병설),김용언,김용언,20060301,20060301,경기도 용인시 기흥구 동백2로 53,031-693-8826, ,0,1,1,0,0,0,19,24,0,0,37.2703565004743,127.158070703728
1930,경기도교육청,용인교육지원청,원삼초등학교병설유치원,공립(병설),안태현,안태현,19800301,19800301,경기도 용인시 처인구 하사로 1,031-332-2720, ,0,0,0,1,0,0,0,0,3,0,37.1635564229529,127.316137851367
1931,경기도교육청,용인교육지원청,기흥초등학교병설유치원,공립(병설),홍광희,홍광희,19820305,19820305,경기도 용인시 기흥구 공세로82번길 5,031-286-1471,http://www.giheung.es.kr/wah/main/index.htm,0,1,1,0,0,0,4,9,0,0,37.2319188831284,127.109801808682
1932,경기도교육청,용인교육지원청,나산초등학교병설유치원,공립(병설),이희연,이희연,20070301,20070301,경기도 용인시 기흥구 한보라1로43번길 8,031-8020-4180, ,0,1,1,0,0,0,15,18,0,0,37.2503841176121,127.10938551337
1933,경기도교육청,용인교육지원청,마성초등학교병설유치원,공립(병설),최인실,최인실,20040302,20040302,경기도 용인시 기흥구 용구대로2360번길 29,031-274-3510, ,0,0,0,1,1,0,0,0,17,2,37.2974304245463,127.113193346993
1934,경기도교육청,용인교육지원청,관곡초등학교병설유치원,공립(병설), 전성실,전성실,20020301,20020301,경기도 용인시 기흥구 관곡로 61,031-283-7634,http://www.gwan-gok.es.kr/,1,1,2,0,1,14,18,26,0,3,37.2832249498064,127.113741640879
1935,경기도교육청,용인교육지원청,서룡초등학교병설유치원,공립(병설),양금숙,양금숙,19860301,19860301,경기도 용인시 처인구 중부대로1281번길 11,031-338-7420, ,0,1,1,0,0,0,7,20,0,0,37.2381103470473,127.18706803338
1936,경기도교육청,용인교육지원청,베스아이유치원,사립(사인),이은정, 이지은,임옥현,20160129,20160129,경기도 용인시 수지구 고기로139번길 26,031-8891818,http://www.besti.kg.kr,4,4,3,0,0,70,78,56,0,0,0
1937,경기도교육청,용인교육지원청,공세초등학교병설유치원,공립(병설),정유현,정유현,20090901,20090901,경기도 용인시 기흥구 탑실로 86-10,031-8005-5194,http://www.gongse.es.kr,1,1,1,0,0,7,12,13,0,0,37.2390183237136,127.116488815447
1938,경기도교육청,용인교육지원청,성체유치원,사립(법인),김갑숙,김갑숙,19780227,19780313,경기도 용인시 처인구 백옥대로1832번길 40,031-332-5410,https://sungcheyoungin.modoo.at/,3,3,3,0,0,46,67,62,0,0,37.2887159494415,127.238857787492
1939,경기도교육청,용인교육지원청,미래숲유치원,사립(사인),노정아,전혜숙,20151228,20160301,경기도 용인시 기흥구 이현로 86-9,031-262-0105,http://mforest.co.kr/,4,4,2,0,0,68,93,51,0,0,37.3109012678317,127.094278761465
1940,경기도교육청,용인교육지원청,동막초등학교병설유치원,공립(병설),박미정,박미정,20060302,20060302,경기도 용인시 기흥구 동백8로 39,031-693-5025,http://www.dong-mak.es.kr,0,1,1,0,1,0,14,26,0,4,37.2860804631224,127.155539117131
1941,경기도교육청,용인교육지원청,샘말초등학교병설유치원,공립(병설),김애경,김애경,20170901,20170901,경기도 용인시 기흥구 흥덕중앙로105번길 9,031-214-9610, ,1,1,1,0,0,13,22,25,0,0,37.2773369199574,127.078183866416
1942,경기도교육청,용인교육지원청,이현초등학교병설유치원,공립(병설),서권호,서권호,20040301,20040301,경기도 용인시 기흥구 이현로 83,031-276-7924, ,0,0,1,0,0,0,0,23,0,0,37.3102950803792,127.093104383188
1943,경기도교육청,용인교육지원청,백암초등학교병설유치원,공립(병설),한기애,한기애,19810310,19810310,경기도 용인시 처인구 백원로 501,031-334-4389, ,0,0,0,1,0,0,0,0,6,0,37.1641457287611,127.367489996962
1944,경기도교육청,용인교육지원청,정평초등학교병설유치원,공립(병설),남영숙,남영숙,20020301,20020301,경기도 용인시 수지구 정평로 64,031-266-0144,http://jp.es.co.kr,0,1,1,0,0,0,22,18,0,0,37.3208314240886,127.0885086588
1945,경기도교육청,용인교육지원청,용인신봉초등학교병설유치원,공립(병설),김현자,김현자,20100903,20100903,경기도 용인시 수지구 신봉2로 115,031-262-2197, ,0,1,1,0,0,0,20,24,0,0,37.3298342575829,127.068107089773
1946,경기도교육청,용인교육지원청,백봉초등학교병설유치원,공립(병설),김생곤,김생곤,19850902,19850902,경기도 용인시 처인구 죽양대로748번길 12,031-332-4937, ,0,0,0,1,0,0,0,0,8,0,37.1379764659596,127.399981990357
1947,경기도교육청,용인교육지원청,용인대일초등학교병설유치원,공립(병설),민성희,민성희,20040304,20040304,경기도 용인시 수지구 푸른솔로 98,031-272-2153, ,0,0,1,0,0,0,0,13,0,0,37.3280107066801,127.118989087366
1948,경기도교육청,용인교육지원청,성서초등학교병설유치원,공립(병설),최양석,최양석,20100906,20100906,경기도 용인시 수지구 성복2로 210,031-896-7702, ,0,1,1,0,0,0,19,26,0,0,37.3204436172922,127.065042321091
1949,경기도교육청,용인교육지원청,왕산초등학교병설유치원,공립(병설),장남수,장남수,19810301,19810301,경기도 용인시 처인구 백옥대로2366번길 7-8,031-332-7576, ,1,1,1,0,0,10,11,14,0,0,37.3353265327083,127.250628474337
