시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,lat,lon,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경기도,수원시,파장천로,,경기도 수원시 장안구 파장동 507-16,수원-0504,1,,N,37.3099789,126.996926,3,6,9.9,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장천로,경기도 수원시 장안구 수일로 62,경기도 수원시 장안구 파장동 294-1,수원-0505,1,,N,37.31100269,126.9978371,3,5.7,10,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장천로,,경기도 수원시 장안구 파장동 296-3,수원-0506,1,,N,37.3112584,126.9980088,2,5.7,10,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장천로,경기도 수원시 장안구 파장천로 100,경기도 수원시 장안구 파장동 328-5,수원-0507,1,,N,37.31306592,126.9997419,2,3.8,9.3,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장천로,경기도 수원시 장안구 파장천로 133,경기도 수원시 장안구 파장동 343-7,수원-0508,1,,N,37.31534691,127.0019952,2,3.9,10.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 이목동 919,수원-0509,1,,N,37.30970683,126.9816187,5,4.5,46.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 588-16,수원-0510,2,,N,37.31004059,126.983807,6,6.1,20.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944,수원-0511,2,,N,37.30845505,126.9855333,5,6.8,15.7,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944,수원-0512,2,,N,37.30845505,126.9855333,5,4.7,16.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944,수원-0513,2,,N,37.30845505,126.9855333,5,7.1,15.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944,수원-0514,2,,N,37.30845505,126.9855333,3,5.8,19.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944,수원-0515,99,,N,37.30845505,126.9855333,5,5.4,66.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944,수원-0516,2,,N,37.30845505,126.9855333,5,3.1,19.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944,수원-0517,2,,N,37.30845505,126.9855333,5,7.4,16,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944,수원-0518,2,,N,37.30845505,126.9855333,4,5.5,24.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944-2,수원-0519,1,,N,37.30942809,126.9851157,3,3.9,17.7,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 944-2,수원-0520,2,,N,37.30942809,126.9851157,3,5.5,15.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 588-1,수원-0521,2,,N,37.31020281,126.9840664,6,5.5,16.3,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,경기도 수원시 장안구 이목로 24-25,경기도 수원시 장안구 정자동 947,수원-0522,1,,N,37.30958351,126.9864038,6,3.8,19.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,,경기도 수원시 장안구 정자동 569-5,수원-0523,4,,N,37.3104285,126.9870331,6,5.5,15.7,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,경기도 수원시 장안구 이목로 58,경기도 수원시 장안구 파장동 566-15,수원-0524,4,,N,37.31039286,126.9880459,6,6.2,15.3,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,경기도 수원시 장안구 이목로 68-1,경기도 수원시 장안구 파장동 565-14,수원-0525,1,,N,37.31101846,126.988888,4,6.4,13.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,이목로,경기도 수원시 장안구 경수대로 1127,경기도 수원시 장안구 파장동 555,수원-0526,4,,N,37.31151742,126.9896295,6,5.2,12.5,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 덕영대로 559,경기도 수원시 장안구 천천동 522,수원-0527,1,,N,37.2949624,126.9821256,6,7.9,21.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로5번길 6,경기도 수원시 장안구 천천동 528-1,수원-0528,1,,N,37.29526306,126.9828569,4,6.1,15.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로19번길 11-3,경기도 수원시 장안구 천천동 528-4,수원-0529,1,,N,37.29559109,126.983667,6,8,23.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 29,경기도 수원시 장안구 천천동 531,수원-0530,1,,N,37.29618435,126.9853553,6,7.9,22.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 29,경기도 수원시 장안구 천천동 531,수원-0531,1,,N,37.29618435,126.9853553,6,10.2,25.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,,경기도 수원시 장안구 정자동 932,수원-0532,1,,N,37.29423712,126.9870929,4,6.1,22.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로68번길 10,경기도 수원시 장안구 정자동 870-1,수원-0533,1,,N,37.29674963,126.9889169,4,7.5,14.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로68번길 10,경기도 수원시 장안구 정자동 870-1,수원-0534,1,,N,37.29674963,126.9889169,4,6.4,18.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로68번길 7,경기도 수원시 장안구 정자동 871-1,수원-0535,99,,N,37.29743861,126.9898261,4,3.6,39.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 대평로 111,경기도 수원시 장안구 정자동 871-2,수원-0536,1,,N,37.29774905,126.9907492,4,10.5,15.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 대평로 128,경기도 수원시 장안구 정자동 267-1,수원-0537,1,,N,37.29893231,126.9913167,4,8.1,14.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로103번길 4,경기도 수원시 장안구 정자동 325-16,수원-0538,1,,N,37.2992349,126.9925107,4,6,14.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,,경기도 수원시 장안구 정자동 872-6,수원-0539,1,,N,37.29898618,126.9933064,4,5.7,15.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 장안로 191,경기도 수원시 장안구 정자동 873-1,수원-0540,1,,N,37.29948136,126.9953411,4,8.4,17.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 장안로 191,경기도 수원시 장안구 정자동 873,수원-0541,1,,N,37.29948136,126.9953411,4,7,26.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,,경기도 수원시 장안구 정자동 302-19,수원-0542,99,,N,37.30009464,126.99625,7,4.3,31.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,,경기도 수원시 장안구 정자동 302-19,수원-0543,1,,N,37.30009464,126.99625,7,6.3,24.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,,경기도 수원시 장안구 정자동 295-8,수원-0544,1,,N,37.30089661,126.9973666,7,7.8,23.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 162,경기도 수원시 장안구 송죽동 283-2,수원-0545,1,,N,37.30152185,126.99825,6,8.4,23.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,,경기도 수원시 장안구 송죽동 275-2,수원-0546,1,,N,37.30225723,126.9992501,1,3.3,13.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 179-1,경기도 수원시 장안구 송죽동 272-90,수원-0547,1,,N,37.30295917,126.9992221,6,7.5,23.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 183,경기도 수원시 장안구 송죽동 256-20,수원-0548,1,,N,37.30314088,126.9995594,1,3.1,4.2,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 193,경기도 수원시 장안구 송죽동 444-8,수원-0549,1,,N,37.30383774,127.0002205,6,8.3,24.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 198,경기도 수원시 장안구 송죽동 447-15,수원-0550,1,,N,37.30397609,127.0009644,7,7.6,18.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 207,경기도 수원시 장안구 송죽동 444-1,수원-0551,1,,N,37.30496782,127.0010142,7,7.6,23.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 경수대로 998,경기도 수원시 장안구 송죽동 216-6,수원-0552,1,,N,37.30584965,127.0027913,5,5.3,16.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 233,경기도 수원시 장안구 송죽동 147,수원-0553,1,,N,37.30692123,127.002536,3,7.9,14.8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,경기도 수원시 장안구 만석로 251-3,경기도 수원시 장안구 송죽동 87,수원-0554,1,,N,37.30822345,127.003543,5,8.3,14.9,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,만석로,,경기도 수원시 장안구 송죽동 65-1,수원-0555,1,,N,37.3082581,127.0037844,4,7.9,14.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 일월로66번길 2,경기도 수원시 장안구 천천동 368-1,수원-0556,1,,N,37.28861581,126.9778369,7,7.8,24.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 일월로66번길 24,경기도 수원시 장안구 천천동 367-5,수원-0557,99,,N,37.28900782,126.9788383,6,3.7,35.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713,수원-0558,1,,N,37.2879522,126.9806619,7,8.2,24.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 팔달구 정자천로32번길 11,경기도 수원시 팔달구 화서동 708,수원-0559,1,,N,37.28933731,126.9820287,8,7.8,24.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,,경기도 수원시 팔달구 화서동 712-1,수원-0560,3,,N,37.29048839,126.9839247,4,3,27.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 덕영대로 623,경기도 수원시 장안구 정자동 926,수원-0561,3,,N,37.29045274,126.9865862,5,3.7,32.5,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 천천로21번길 11,경기도 수원시 장안구 정자동 924,수원-0562,3,,N,37.29340551,126.986841,7,8.1,28.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 천천로74번길 50,경기도 수원시 장안구 정자동 931-2,수원-0563,4,,N,37.2997074,126.9871141,7,8.1,26.6,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 천천로74번길 50,경기도 수원시 장안구 정자동 931-2,수원-0564,1,,N,37.2997074,126.9871141,6,6.8,24,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 정자천로133번길 26,경기도 수원시 장안구 정자동 879-1,수원-0565,1,,N,37.29513661,126.9911166,6,8.1,24.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,,경기도 수원시 장안구 정자동 878-7,수원-0566,1,,N,37.29470635,126.9937242,6,8,19.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,,경기도 수원시 장안구 정자동 878-7,수원-0567,1,,N,37.29470635,126.9937242,6,8.3,26,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 정자천로 187,경기도 수원시 장안구 정자동 874-2,수원-0568,99,,N,37.29656138,126.9954622,6,3.9,30.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,경기도 수원시 장안구 정자천로189번길 12,경기도 수원시 장안구 정자동 873-5,수원-0569,1,,N,37.2972036,126.9959882,7,8.3,23,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정자천로,,경기도 수원시 장안구 정자동 61-2,수원-0570,1,,N,37.29731956,126.9977278,7,8.1,25.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 파장동 209-4,수원-0571,1,,N,37.30995162,126.9931697,1,2.5,6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 파장동 295-4,수원-0572,1,,N,37.31109621,126.9977832,1,4.4,7.2,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 파장천로 74,경기도 수원시 장안구 파장동 373,수원-0573,1,,N,37.31109637,126.9986716,2,4.4,7,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 수일로 85,경기도 수원시 장안구 파장동 411,수원-0574,1,,N,37.31081695,127.0008063,2,4.8,6.4,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 파장동 414,수원-0575,1,,N,37.30985354,127.0010609,2,1.6,6.1,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 수일로 102,경기도 수원시 장안구 파장동 416-3,수원-0576,1,,N,37.30927084,127.0018209,2,4.2,6.7,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 송죽동 64,수원-0577,1,,N,37.30871194,127.0039573,2,3.8,6.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 송죽동 64-2,수원-0578,1,,N,37.30845632,127.0041115,4,10.2,18.5,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 수일로 135,경기도 수원시 장안구 송죽동 68,수원-0579,1,,N,37.30880354,127.0064619,4,10.4,13.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 수일로 150,경기도 수원시 장안구 조원동 882,수원-0580,1,,N,37.30710629,127.0058298,4,10.2,13.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 경수대로976번길 22,경기도 수원시 장안구 조원동 876-3,수원-0581,1,,N,37.30526959,127.0085049,4,10.2,14.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 조원동 873-2,수원-0582,99,,N,37.30751003,127.0100334,4,3.8,24.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 수일로 185,경기도 수원시 장안구 조원동 872,수원-0583,2,,N,37.30846738,127.0101655,5,6.2,15.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 조원동 912-2,수원-0584,2,,N,37.30761808,127.0112517,6,7.9,16.7,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 송원로 131-28,경기도 수원시 장안구 조원동 910,수원-0585,1,,N,37.30722751,127.011144,6,7.8,18.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 조원동 910-1,수원-0586,2,,N,37.30598706,127.0133382,7,8.2,15,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 수일로219번길 2,경기도 수원시 장안구 조원동 53-2,수원-0587,2,,N,37.30656385,127.0141499,5,8.6,15.4,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 조원동 40-8,수원-0588,1,,N,37.30548219,127.0163047,4,839,13,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 조원동 345-2,수원-0589,1,,N,37.30495948,127.0172521,5,9.9,16.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 조원동 455-3,수원-0590,1,,N,37.3042294,127.0192484,4,8.5,13,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 조원동 455,수원-0591,1,,N,37.30317492,127.0211657,4,9.4,13.2,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,,경기도 수원시 장안구 조원동 475,수원-0592,1,,N,37.29990398,127.0225634,2,4.3,6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 광교산로 97,경기도 수원시 장안구 하광교동 423-5,수원-0593,1,,N,37.29893402,127.0264864,2,3.6,5.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수일로,경기도 수원시 장안구 광교산로 97,경기도 수원시 장안구 하광교동 423-5,수원-0594,1,,N,37.29893402,127.0264864,2,4,6.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
